07_P_25,0.001
07_P_20,0.003
07_P_19,0.003
07_P_15,0.008
07_P_14,0.01
07_P_13,0.014
07_P_10,0.186
07_P_09,0.239
07_P_08,0.132
07_P_07,0.176
07_P_05,18.143
07_P_04,22.469
07_P_03,17.197
07_P_02,12.421
07_P_01,19.855
06_P_25,0.006
06_P_20,0.017
06_P_19,0.005
06_P_15,0.012
06_P_14,0.019
06_P_13,0.022
06_P_10,0.589
06_P_09,0.4
06_P_08,0.472
06_P_07,0.463
06_P_05,18.278
06_P_04,25.803
06_P_03,22.784
06_P_02,30.849
06_P_01,19.72
