22_G_05_1,0.23
22_G_05_2,0.17
22_G_05_3,0.16
22_G_05_4,0.17
22_P_01,31.51
22_P_02,36.36
22_P_03,69.42
22_P_04,37.20
22_P_05,41.02
22_P_06,1.89
22_P_07,0.30
22_P_08,0.29
22_P_09,0.26
22_P_10,0.31
22_P_11,0.42
22_P_12,0.17
22_P_13,0.27
22_P_14,0.62
22_P_15,0.18
22_P_16,0.18
22_P_17,0.60
22_P_18,0.22
22_P_19,0.22
22_P_20,0.18
22_P_21,0.42
22_P_22,0.32
22_P_23,0.19
22_P_24,0.77
22_P_25,0.19
